t_stamp,y,Setting_A,Setting_B,Setting_C,Setting_D,Setting_E
2023-04-23 18:03:21.750,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 18:04:21.753,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 18:05:21.753,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 18:06:21.757,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 18:07:21.757,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 18:08:21.757,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 18:09:21.760,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 18:10:21.760,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 18:11:21.763,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 18:12:21.767,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 18:13:21.767,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 18:14:21.767,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 18:15:21.770,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 18:16:21.773,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 18:17:21.773,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 18:18:21.777,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 18:19:21.777,131.55228271,0.0,0.0,0.0,0.0,1
2023-04-23 18:20:21.780,131.55228271,0.0,0.0,0.0,0.0,1
2023-04-23 18:21:21.780,131.55228271,0.0,0.0,0.0,0.0,1
2023-04-23 18:22:21.783,131.55228271,0.0,0.0,0.0,0.0,1
2023-04-23 18:23:21.783,131.55228271,0.0,0.0,0.0,0.0,1
2023-04-23 18:24:21.783,131.51529541000002,0.0,0.0,0.0,0.0,1
2023-04-23 18:25:21.787,131.51529541000002,0.0,0.0,0.0,0.0,1
2023-04-23 18:26:21.787,131.55228271,0.0,0.0,0.0,0.0,1
2023-04-23 18:27:21.787,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 18:28:21.787,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 18:29:21.790,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 18:30:21.790,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 18:31:21.790,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 18:32:21.793,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 18:33:21.793,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 18:34:21.797,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 18:35:21.797,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 18:36:21.797,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 18:37:21.800,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 18:38:21.803,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 18:39:21.803,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 18:40:21.807,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 18:41:21.807,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 18:42:21.807,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 18:43:21.810,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 18:44:21.810,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 18:45:21.813,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 18:46:21.813,131.55228271,0.0,0.0,0.0,0.0,1
2023-04-23 18:47:21.817,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 18:48:21.817,131.51529541000002,0.0,0.0,0.0,0.0,1
2023-04-23 18:49:21.820,131.55228271,0.0,0.0,0.0,0.0,1
2023-04-23 18:50:21.820,131.51529541000002,0.0,0.0,0.0,0.0,1
2023-04-23 18:51:21.823,131.51529541000002,0.0,0.0,0.0,0.0,1
2023-04-23 18:52:21.823,131.47825089,0.0,0.0,0.0,0.0,1
2023-04-23 18:53:21.827,131.51529541000002,0.0,0.0,0.0,0.0,1
2023-04-23 18:54:21.827,131.55228271,0.0,0.0,0.0,0.0,1
2023-04-23 18:55:21.827,131.55228271,0.0,0.0,0.0,0.0,1
2023-04-23 18:56:21.827,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 18:57:21.830,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 18:58:21.830,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 18:59:21.833,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 19:00:21.837,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:01:21.837,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 19:02:21.837,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 19:03:21.840,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:04:21.857,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:05:21.857,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 19:06:21.863,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 19:07:21.863,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 19:08:21.867,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 19:09:21.867,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 19:10:21.870,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:11:21.870,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 19:12:21.873,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 19:13:21.873,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 19:14:21.877,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 19:15:21.877,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 19:16:21.880,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 19:17:21.883,131.55228271,0.0,0.0,0.0,0.0,1
2023-04-23 19:18:21.883,131.55228271,0.0,0.0,0.0,0.0,1
2023-04-23 19:19:21.883,131.55228271,0.0,0.0,0.0,0.0,1
2023-04-23 19:20:21.887,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 19:21:21.887,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 19:22:21.887,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 19:23:21.890,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 19:24:21.893,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 19:25:21.893,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 19:26:21.893,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:27:21.897,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:28:21.897,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 19:29:21.900,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:30:21.900,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 19:31:21.903,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 19:32:21.907,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 19:33:21.907,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 19:34:21.910,131.7744278,0.0,0.0,0.0,0.0,1
2023-04-23 19:35:21.910,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 19:36:21.913,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 19:37:21.913,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 19:38:21.917,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 19:39:21.917,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 19:40:21.917,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 19:41:21.917,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:42:21.920,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:43:21.923,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 19:44:21.923,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 19:45:21.927,131.58932343,0.0,0.0,0.0,0.0,1
2023-04-23 19:46:21.927,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 19:47:21.927,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 19:48:21.930,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:49:21.930,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 19:50:21.930,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 19:51:21.933,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:52:21.947,131.62631073,0.0,0.0,0.0,0.0,1
2023-04-23 19:53:21.950,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:54:21.950,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:55:21.953,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:56:21.953,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 19:57:21.957,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 19:58:21.957,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 19:59:21.957,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 20:00:21.960,131.66341248,0.0,0.0,0.0,0.0,1
2023-04-23 20:01:21.960,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 20:02:21.960,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 20:03:21.963,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 20:04:21.963,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 20:05:21.967,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 20:06:21.967,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 20:07:21.967,131.7744278,0.0,0.0,0.0,0.0,1
2023-04-23 20:08:21.970,131.7744278,0.0,0.0,0.0,0.0,1
2023-04-23 20:09:21.970,131.7744278,0.0,0.0,0.0,0.0,1
2023-04-23 20:10:21.970,131.81147232,0.0,0.0,0.0,0.0,1
2023-04-23 20:11:21.973,131.81147232,0.0,0.0,0.0,0.0,1
2023-04-23 20:12:21.973,131.81147232,0.0,0.0,0.0,0.0,1
2023-04-23 20:13:21.977,131.7744278,0.0,0.0,0.0,0.0,1
2023-04-23 20:14:21.980,131.7744278,0.0,0.0,0.0,0.0,1
2023-04-23 20:15:21.980,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 20:16:21.983,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 20:17:21.987,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 20:18:21.987,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 20:19:21.987,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 20:20:21.990,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 20:21:21.990,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 20:22:21.993,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 20:23:21.993,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 20:24:21.993,131.70039978,0.0,0.0,0.0,0.0,1
2023-04-23 20:25:21.997,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 20:26:21.997,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 20:27:21.997,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 20:28:22.000,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 20:29:22.000,131.73744049,0.0,0.0,0.0,0.0,1
2023-04-23 20:30:22.003,131.7744278,0.0,0.0,0.0,0.0,1
2023-04-23 20:31:22.003,131.81147232,0.0,0.0,0.0,0.0,1
2023-04-23 20:32:22.007,131.81147232,0.0,0.0,0.0,0.0,1
2023-04-23 20:33:22.007,131.84845963,0.0,0.0,0.0,0.0,1
2023-04-23 20:34:22.007,131.84845963,0.0,0.0,0.0,0.0,1
2023-04-23 20:35:22.007,131.84845963,0.0,0.0,0.0,0.0,1
2023-04-23 20:36:22.010,131.84845963,0.0,0.0,0.0,0.0,1
2023-04-23 20:37:22.010,131.88555756,0.0,0.0,0.0,0.0,1
2023-04-23 20:38:22.027,131.92260208,0.0,0.0,0.0,0.0,1
2023-04-23 20:39:22.027,131.92260208,0.0,0.0,0.0,0.0,1
2023-04-23 20:40:22.030,131.92260208,0.0,0.0,0.0,0.0,1
2023-04-23 20:41:22.030,131.92260208,0.0,0.0,0.0,0.0,1
2023-04-23 20:42:22.030,131.95958939000002,0.0,0.0,0.0,0.0,1
2023-04-23 20:43:22.033,131.95958939000002,0.0,0.0,0.0,0.0,1
2023-04-23 20:44:22.037,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 20:45:22.037,131.95958939000002,0.0,0.0,0.0,0.0,1
2023-04-23 20:46:22.037,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 20:47:22.040,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 20:48:22.040,131.95958939000002,0.0,0.0,0.0,0.0,1
2023-04-23 20:49:22.040,131.95958939000002,0.0,0.0,0.0,0.0,1
2023-04-23 20:50:22.043,131.95958939000002,0.0,0.0,0.0,0.0,1
2023-04-23 20:51:22.043,131.92260208,0.0,0.0,0.0,0.0,1
2023-04-23 20:52:22.047,131.92260208,0.0,0.0,0.0,0.0,1
2023-04-23 20:53:22.047,131.88555756,0.0,0.0,0.0,0.0,1
2023-04-23 20:54:22.047,131.88555756,0.0,0.0,0.0,0.0,1
2023-04-23 20:55:22.050,131.84845963,0.0,0.0,0.0,0.0,1
2023-04-23 20:56:22.053,131.84845963,0.0,0.0,0.0,0.0,1
2023-04-23 20:57:22.053,131.88555756,0.0,0.0,0.0,0.0,1
2023-04-23 20:58:22.053,131.88555756,0.0,0.0,0.0,0.0,1
2023-04-23 20:59:22.053,131.84845963,0.0,0.0,0.0,0.0,1
2023-04-23 21:00:22.057,131.84845963,0.0,0.0,0.0,0.0,1
2023-04-23 21:01:22.067,131.88555756,0.0,0.0,0.0,0.0,1
2023-04-23 21:02:22.067,131.84845963,0.0,0.0,0.0,0.0,1
2023-04-23 21:03:22.067,131.88555756,0.0,0.0,0.0,0.0,1
2023-04-23 21:04:22.070,131.88555756,0.0,0.0,0.0,0.0,1
2023-04-23 21:05:22.070,131.88555756,0.0,0.0,0.0,0.0,1
2023-04-23 21:06:22.073,131.92260208,0.0,0.0,0.0,0.0,1
2023-04-23 21:07:22.073,131.92260208,0.0,0.0,0.0,0.0,1
2023-04-23 21:08:22.073,131.92260208,0.0,0.0,0.0,0.0,1
2023-04-23 21:09:22.077,131.92260208,0.0,0.0,0.0,0.0,1
2023-04-23 21:10:22.077,131.95958939000002,0.0,0.0,0.0,0.0,1
2023-04-23 21:11:22.077,131.95958939000002,0.0,0.0,0.0,0.0,1
2023-04-23 21:12:22.077,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:13:22.080,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:14:22.083,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:15:22.083,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:16:22.087,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:17:22.087,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:18:22.087,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:19:22.090,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:20:22.090,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:21:22.090,132.07066193,0.0,0.0,0.0,0.0,1
2023-04-23 21:22:22.103,132.07066193,0.0,0.0,0.0,0.0,1
2023-04-23 21:23:22.103,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:24:22.103,132.07066193,0.0,0.0,0.0,0.0,1
2023-04-23 21:25:22.107,132.07066193,0.0,0.0,0.0,0.0,1
2023-04-23 21:26:22.117,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 21:27:22.120,132.14475098,0.0,0.0,0.0,0.0,1
2023-04-23 21:28:22.120,132.14475098,0.0,0.0,0.0,0.0,1
2023-04-23 21:29:22.120,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 21:30:22.123,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 21:31:22.123,132.07066193,0.0,0.0,0.0,0.0,1
2023-04-23 21:32:22.127,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:33:22.127,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:34:22.130,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:35:22.130,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:36:22.133,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:37:22.137,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:38:22.137,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:39:22.140,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:40:22.143,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:41:22.143,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:42:22.147,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:43:22.150,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:44:22.150,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:45:22.153,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:46:22.153,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:47:22.157,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:48:22.157,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:49:22.157,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:50:22.160,131.99663391,0.0,0.0,0.0,0.0,1
2023-04-23 21:51:22.160,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:52:22.163,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:53:22.163,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:54:22.163,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:55:22.167,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:56:22.167,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:57:22.167,132.03362122,0.0,0.0,0.0,0.0,1
2023-04-23 21:58:22.167,132.07066193,0.0,0.0,0.0,0.0,1
2023-04-23 21:59:22.170,132.07066193,0.0,0.0,0.0,0.0,1
2023-04-23 22:00:22.170,132.07066193,0.0,0.0,0.0,0.0,1
2023-04-23 22:01:22.170,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:02:22.173,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:03:22.173,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:04:22.177,132.07066193,0.0,0.0,0.0,0.0,1
2023-04-23 22:05:22.177,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:06:22.180,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:07:22.180,132.14475098,0.0,0.0,0.0,0.0,1
2023-04-23 22:08:22.183,132.14475098,0.0,0.0,0.0,0.0,1
2023-04-23 22:09:22.183,132.14475098,0.0,0.0,0.0,0.0,1
2023-04-23 22:10:22.187,132.14475098,0.0,0.0,0.0,0.0,1
2023-04-23 22:11:22.197,132.14475098,0.0,0.0,0.0,0.0,1
2023-04-23 22:12:22.197,132.14475098,0.0,0.0,0.0,0.0,1
2023-04-23 22:13:22.200,132.18173828,0.0,0.0,0.0,0.0,1
2023-04-23 22:14:22.200,132.18173828,0.0,0.0,0.0,0.0,1
2023-04-23 22:15:22.203,132.18173828,0.0,0.0,0.0,0.0,1
2023-04-23 22:16:22.203,132.18173828,0.0,0.0,0.0,0.0,1
2023-04-23 22:17:22.207,132.14475098,0.0,0.0,0.0,0.0,1
2023-04-23 22:18:22.207,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:19:22.210,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:20:22.210,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:21:22.213,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:22:22.217,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:23:22.217,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:24:22.217,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:25:22.220,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:26:22.220,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:27:22.220,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:28:22.223,132.10770645000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:29:22.227,132.14475098,0.0,0.0,0.0,0.0,1
2023-04-23 22:30:22.227,132.14475098,0.0,0.0,0.0,0.0,1
2023-04-23 22:31:22.227,132.14475098,0.0,0.0,0.0,0.0,1
2023-04-23 22:32:22.230,132.14475098,0.0,0.0,0.0,0.0,1
2023-04-23 22:33:22.230,132.18173828,0.0,0.0,0.0,0.0,1
2023-04-23 22:34:22.233,132.21877899,0.0,0.0,0.0,0.0,1
2023-04-23 22:35:22.233,132.21877899,0.0,0.0,0.0,0.0,1
2023-04-23 22:36:22.237,132.21877899,0.0,0.0,0.0,0.0,1
2023-04-23 22:37:22.237,132.21877899,0.0,0.0,0.0,0.0,1
2023-04-23 22:38:22.240,132.21877899,0.0,0.0,0.0,0.0,1
2023-04-23 22:39:22.240,132.21877899,0.0,0.0,0.0,0.0,1
2023-04-23 22:40:22.243,132.21877899,0.0,0.0,0.0,0.0,1
2023-04-23 22:41:22.243,132.21877899,0.0,0.0,0.0,0.0,1
2023-04-23 22:42:22.247,132.21877899,0.0,0.0,0.0,0.0,1
2023-04-23 22:43:22.247,132.21877899,0.0,0.0,0.0,0.0,1
2023-04-23 22:44:22.250,132.2557663,0.0,0.0,0.0,0.0,1
2023-04-23 22:45:22.250,132.21877899,0.0,0.0,0.0,0.0,1
2023-04-23 22:46:22.253,132.2557663,0.0,0.0,0.0,0.0,1
2023-04-23 22:47:22.253,132.2557663,0.0,0.0,0.0,0.0,1
2023-04-23 22:48:22.257,132.29281082,0.0,0.0,0.0,0.0,1
2023-04-23 22:49:22.257,132.2557663,0.0,0.0,0.0,0.0,1
2023-04-23 22:50:22.260,132.29281082,0.0,0.0,0.0,0.0,1
2023-04-23 22:51:22.260,132.29281082,0.0,0.0,0.0,0.0,1
2023-04-23 22:52:22.263,132.29281082,0.0,0.0,0.0,0.0,1
2023-04-23 22:53:22.263,132.29281082,0.0,0.0,0.0,0.0,1
2023-04-23 22:54:22.263,132.29281082,0.0,0.0,0.0,0.0,1
2023-04-23 22:55:22.267,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 22:56:22.267,132.29281082,0.0,0.0,0.0,0.0,1
2023-04-23 22:57:22.267,132.29281082,0.0,0.0,0.0,0.0,1
2023-04-23 22:58:22.270,132.29281082,0.0,0.0,0.0,0.0,1
2023-04-23 22:59:22.273,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:00:22.273,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:01:22.277,132.29281082,0.0,0.0,0.0,0.0,1
2023-04-23 23:02:22.277,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:03:22.277,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:04:22.277,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:05:22.280,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:06:22.280,132.36689606000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:07:22.283,132.36689606000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:08:22.283,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:09:22.287,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:10:22.287,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:11:22.290,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:12:22.290,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:13:22.293,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:14:22.297,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:15:22.297,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:16:22.297,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:17:22.300,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:18:22.300,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:19:22.303,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:20:22.303,132.32990875000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:21:22.307,132.36689606000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:22:22.307,132.40394058,0.0,0.0,0.0,0.0,1
2023-04-23 23:23:22.307,132.40394058,0.0,0.0,0.0,0.0,1
2023-04-23 23:24:22.310,132.44092789,0.0,0.0,0.0,0.0,1
2023-04-23 23:25:22.310,132.44092789,0.0,0.0,0.0,0.0,1
2023-04-23 23:26:22.313,132.44092789,0.0,0.0,0.0,0.0,1
2023-04-23 23:27:22.313,132.44092789,0.0,0.0,0.0,0.0,1
2023-04-23 23:28:22.317,132.47797241,0.0,0.0,0.0,0.0,1
2023-04-23 23:29:22.317,132.47797241,0.0,0.0,0.0,0.0,1
2023-04-23 23:30:22.320,132.47797241,0.0,0.0,0.0,0.0,1
2023-04-23 23:31:22.320,132.51495972,0.0,0.0,0.0,0.0,1
2023-04-23 23:32:22.323,132.47797241,0.0,0.0,0.0,0.0,1
2023-04-23 23:33:22.323,132.51495972,0.0,0.0,0.0,0.0,1
2023-04-23 23:34:22.323,132.51495972,0.0,0.0,0.0,0.0,1
2023-04-23 23:35:22.327,132.51495972,0.0,0.0,0.0,0.0,1
2023-04-23 23:36:22.327,132.51495972,0.0,0.0,0.0,0.0,1
2023-04-23 23:37:22.330,132.55205765,0.0,0.0,0.0,0.0,1
2023-04-23 23:38:22.330,132.58904495000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:39:22.333,132.58904495000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:40:22.333,132.58904495000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:41:22.337,132.55205765,0.0,0.0,0.0,0.0,1
2023-04-23 23:42:22.337,132.58904495000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:43:22.337,132.58904495000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:44:22.340,132.55205765,0.0,0.0,0.0,0.0,1
2023-04-23 23:45:22.343,132.58904495000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:46:22.343,132.55205765,0.0,0.0,0.0,0.0,1
2023-04-23 23:47:22.347,132.58904495000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:48:22.347,132.58904495000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:49:22.347,132.62608948000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:50:22.350,132.62608948000002,0.0,0.0,0.0,0.0,1
2023-04-23 23:51:22.353,132.66307297,0.0,0.0,0.0,0.0,1
2023-04-23 23:52:22.353,132.70011749,0.0,0.0,0.0,0.0,1
2023-04-23 23:53:22.357,132.7371048,0.0,0.0,0.0,0.0,1
2023-04-23 23:54:22.357,132.7371048,0.0,0.0,0.0,0.0,1
2023-04-23 23:55:22.357,132.7371048,0.0,0.0,0.0,0.0,1
2023-04-23 23:56:22.360,132.77420654000002,0.0,0.0,0.0,0.0,1
